atoms,charge,origin,bond1,bond2
5,0.029990611857254677,9,[1],"[1, 1, 5]"
5,0.029990611857254677,9,[1],"[1, 1, 5]"
5,0.06641541171030127,9,[1],"[1, 5, 56]"
5,0.06641541171030127,9,[1],"[1, 5, 56]"
36,0.2595680374756318,9,[56],"[1, 57]"
36,0.25626985443970096,9,[56],"[36, 57]"
36,0.25626985443970096,9,[56],"[36, 57]"
36,0.25626985443970096,9,[56],"[36, 57]"
36,0.25626985443970096,9,[56],"[36, 57]"
28,0.16389448888251462,9,[10],"[1, 3]"
5,0.06361837619482999,9,[1],"[1, 3, 10]"
5,0.03552710094823312,9,[1],"[1, 5, 41]"
5,0.03552710094823312,9,[1],"[1, 5, 41]"
28,0.16388105099946,9,[10],"[1, 3]"
5,0.06322942382354299,9,[1],"[1, 3, 10]"
5,0.029816276969503085,9,[1],"[1, 1, 5]"
5,0.029816276969503085,9,[1],"[1, 1, 5]"
5,0.036757198924932316,9,[1],"[1, 3, 5]"
5,0.036757198924932316,9,[1],"[1, 3, 5]"
28,0.15909984192478022,9,[10],"[3, 28]"
28,0.15909984192478022,9,[10],"[3, 28]"
28,0.16372686456708285,9,[10],"[1, 3]"
5,0.05955633655718995,9,[1],"[1, 10, 41]"
5,0.03248297508991515,9,[1],"[1, 1, 1]"
5,0.023406840169194993,9,[1],"[1, 5, 5]"
5,0.023406840169194993,9,[1],"[1, 5, 5]"
5,0.023406840169194993,9,[1],"[1, 5, 5]"
5,0.026733304645861194,9,[1],"[1, 1, 5]"
5,0.026733304645861194,9,[1],"[1, 1, 5]"
5,0.023046771599514973,9,[1],"[1, 5, 5]"
5,0.023046771599514973,9,[1],"[1, 5, 5]"
5,0.023046771599514973,9,[1],"[1, 5, 5]"
3,0.1702917237374674,10,"[10, 10, 16]","[1, 28, 28, 37]"
10,-0.3327622152108645,10,"[3, 28, 37]","[10, 16, 37, 37]"
37,0.040658111118806434,10,"[10, 37, 37]","[3, 5, 5, 28, 37, 37]"
37,-0.03766687408537211,10,"[5, 37, 37]","[5, 10, 37, 37]"
37,-0.045155554979740165,10,"[5, 37, 37]","[3, 5, 37, 37]"
37,0.06774773289566849,10,"[3, 37, 37]","[1, 5, 6, 7, 37, 37]"
37,0.021591709291381756,10,"[1, 37, 37]","[3, 5, 6, 37, 37, 37, 37]"
37,-0.029722351561410287,10,"[5, 37, 37]","[1, 10, 37, 37]"
1,0.19569342099432022,10,"[6, 37, 37, 37]","[3, 37, 37, 37, 37, 37, 37]"
6,-0.44028021126643735,10,"[1, 3]","[7, 37, 37, 37, 37]"
3,0.33967808717512665,10,"[6, 7, 37]","[1, 37, 37]"
7,-0.24613056984244341,10,[3],"[6, 37]"
37,0.04789938966687379,10,"[1, 37, 37]","[5, 6, 6, 37, 37, 37, 37]"
37,0.13857990868641273,10,"[6, 37, 37]","[1, 5, 37, 37, 37]"
37,0.023096430102976965,10,"[5, 37, 37]","[6, 6, 37, 37]"
37,0.11882232459116887,10,"[6, 37, 37]","[5, 5, 29, 37, 37]"
37,-0.01949868098622704,10,"[5, 37, 37]","[5, 6, 37, 37]"
37,-0.04686266421084657,10,"[5, 37, 37]","[1, 5, 37, 37]"
6,-0.5078223799058896,10,"[29, 37]","[37, 37]"
6,-0.4561375564597599,10,"[37, 37]","[37, 37, 37, 37]"
37,0.13857990868641273,10,"[6, 37, 37]","[1, 5, 37, 37, 37]"
37,0.04789938966687379,10,"[1, 37, 37]","[5, 6, 6, 37, 37, 37, 37]"
37,-0.04686266421084657,10,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.01949868098622704,10,"[5, 37, 37]","[5, 6, 37, 37]"
37,0.11882232459116887,10,"[6, 37, 37]","[5, 5, 29, 37, 37]"
37,0.023096430102976965,10,"[5, 37, 37]","[6, 6, 37, 37]"
6,-0.5078223799058896,10,"[29, 37]","[37, 37]"
16,-0.04076001878021219,10,[3],"[10, 10]"
10,-0.36193218836256913,10,"[1, 3, 28]","[1, 5, 5, 10, 16]"
1,0.02560533955928907,10,"[1, 5, 5, 10]","[3, 3, 5, 5, 28]"
1,0.0439125266705814,10,"[1, 3, 5, 5]","[5, 5, 7, 10, 10]"
3,0.2219309289317438,10,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.2750457284996612,10,[3],"[1, 10]"
10,-0.34373321246405547,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.11639824964466038,10,"[1, 3, 5, 10]","[3, 3, 5, 5, 7, 10, 28]"
1,0.05564399320935998,10,"[1, 3, 5, 5]","[3, 5, 7, 10, 10]"
3,0.21952923873759442,10,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.3695981621440415,10,"[3, 28, 28]","[1, 7]"
7,-0.27526757066653046,10,[3],"[1, 10]"
3,0.2432641116582036,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27268724241087444,10,[3],"[1, 10]"
10,-0.34249509370791686,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10809490387097972,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.018438643043549665,10,"[1, 1, 5, 5]","[3, 5, 5, 5, 10, 41]"
1,-0.010669778033916034,10,"[1, 5, 5, 41]","[1, 5, 5, 32, 32]"
41,0.04147744123170029,10,"[1, 32, 32]","[1, 5, 5]"
32,-0.5501702275331575,10,[41],"[1, 32]"
32,-0.5501702275331575,10,[41],"[1, 32]"
3,0.24273995432272555,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270442114848775,10,[3],"[1, 10]"
10,-0.3425107229726051,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10797882493208524,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.021350142365080205,10,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.04466451306068756,10,"[1, 1, 1, 5]","[1, 5, 5, 5, 5, 5, 5, 5, 5]"
1,-0.06268219302043795,10,"[1, 5, 5, 5]","[1, 1, 5]"
1,-0.06268219302043795,10,"[1, 5, 5, 5]","[1, 1, 5]"
3,0.24273736386813563,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727044494575618,10,[3],"[1, 10]"
10,-0.34252131841355454,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10773989898986726,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.02345614264632124,10,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.045487643983213345,10,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.0035777574246205084,10,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 34]"
1,0.07393190679681873,10,"[1, 5, 5, 34]","[1, 5, 5, 36, 36, 36]"
34,-0.35756085434411977,10,"[1, 36, 36, 36]","[1, 5, 5]"
3,0.24272677969534134,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270465415501455,10,[3],"[1, 10]"
10,-0.3425192898049092,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.1078560091419402,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665274375487732,10,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788157344664,10,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423978665,10,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.27836340881899807,10,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,10,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,10,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,10,"[36, 36, 57]","[56, 56]"
3,0.2427962286446574,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727034007998469,10,[3],"[1, 10]"
10,-0.3404844043650654,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.1309706725885121,10,"[1, 3, 5, 10]","[3, 5, 5, 6, 7, 10, 28]"
1,0.07244090727791827,10,"[1, 5, 5, 6]","[3, 5, 10, 21]"
6,-0.3936790710184352,10,"[1, 21]","[1, 5, 5]"
3,0.24513664650500347,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2726013884834129,10,[3],"[1, 10]"
10,-0.34211605925068034,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.11175923483362175,10,"[1, 3, 5, 10]","[3, 5, 5, 7, 10, 28, 37]"
1,0.0016716967230632016,10,"[1, 5, 5, 37]","[3, 5, 10, 37, 37]"
37,-0.04544281372807772,10,"[1, 37, 37]","[1, 5, 5, 5, 5, 37, 37]"
37,-0.05895111060365052,10,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.06199273560040617,10,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.06224871479422784,10,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.06199273560040617,10,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.05895111060365052,10,"[5, 37, 37]","[1, 5, 37, 37]"
3,0.2430834023885899,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27269063948028566,10,[3],"[1, 10]"
10,-0.34218443357226186,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.11175750131175761,10,"[1, 3, 5, 10]","[3, 5, 5, 7, 10, 28, 37]"
1,0.0016716819895176438,10,"[1, 5, 5, 37]","[3, 5, 10, 37, 37]"
37,-0.04544281378556099,10,"[1, 37, 37]","[1, 5, 5, 5, 5, 37, 37]"
37,-0.05895111060375519,10,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.06199273560040626,10,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.06224871479422784,10,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.06199273560040626,10,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.05895111060375519,10,"[5, 37, 37]","[1, 5, 37, 37]"
3,0.2430634168545839,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2726910036736818,10,[3],"[1, 10]"
10,-0.3427960716554702,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10493529080620836,10,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.03562112231942696,10,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.24244016384450673,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27271694689488896,10,[3],"[1, 10]"
10,-0.34252032277129973,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10797863615487749,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.021350143961936654,10,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.044664513066837795,10,"[1, 1, 1, 5]","[1, 5, 5, 5, 5, 5, 5, 5, 5]"
1,-0.06268219302044925,10,"[1, 5, 5, 5]","[1, 1, 5]"
1,-0.06268219302044925,10,"[1, 5, 5, 5]","[1, 1, 5]"
3,0.24273737817000451,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270444939773525,10,[3],"[1, 10]"
10,-0.34251913947363616,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785495253118427,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665283317181708,10,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.01983478819180061,10,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423972257,10,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,10,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,10,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,10,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,10,"[36, 36, 57]","[56, 56]"
3,0.24273972645191688,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727044501639141,10,[3],"[1, 10]"
10,-0.3421491333982785,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.11292991722720554,10,"[1, 3, 5, 10]","[3, 5, 5, 7, 10, 28, 41]"
1,0.01638015213731934,10,"[1, 5, 5, 41]","[3, 5, 10, 32, 32]"
41,0.04396453372794171,10,"[1, 32, 32]","[1, 5, 5]"
32,-0.5500723460292629,10,[41],"[1, 32]"
32,-0.5500723460292629,10,[41],"[1, 32]"
3,0.24311950377878638,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2726899709855544,10,[3],"[1, 10]"
10,-0.3424947590464172,10,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10822788458564203,10,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.014887941145436706,10,"[1, 1, 5, 5]","[3, 3, 5, 5, 5, 10]"
1,0.02871203799608912,10,"[1, 3, 5, 5]","[1, 5, 5, 7, 10]"
3,0.2170078491611596,10,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.3696786186368275,10,"[3, 28, 28]","[1, 7]"
7,-0.27537243437294395,10,[3],"[1, 10]"
3,0.24262343668523123,10,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727066105686112,10,[3],"[1, 10]"
10,-0.34602166212906627,10,"[1, 3, 28]","[1, 1, 5, 7, 41]"
1,0.0711079710982578,10,"[1, 5, 10, 41]","[1, 1, 3, 5, 28, 32, 32]"
1,-0.01869099259298692,10,"[1, 1, 1, 5]","[1, 5, 5, 5, 5, 5, 5, 10, 41]"
1,-0.060178768749497465,10,"[1, 5, 5, 5]","[1, 1, 5]"
1,-0.05124006770211898,10,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.06503920799993616,10,"[1, 5, 5, 5]","[1, 5, 5]"
41,0.06409094943423668,10,"[1, 32, 32]","[1, 5, 10]"
32,-0.5478863317167574,10,[41],"[1, 32]"
32,-0.5478863317167574,10,[41],"[1, 32]"
28,0.1688507425527113,10,[10],"[3, 37]"
5,0.06449603052556921,10,[37],"[37, 37]"
5,0.06326084556295992,10,[37],"[37, 37]"
5,0.06496942130396992,10,[37],"[37, 37]"
5,0.07018192836055662,10,[37],"[37, 37]"
5,0.0661991340449836,10,[37],"[37, 37]"
5,0.06301589363266437,10,[37],"[37, 37]"
29,0.29309553553513473,10,[6],[37]
5,0.06301589363266437,10,[37],"[37, 37]"
5,0.0661991340449836,10,[37],"[37, 37]"
5,0.07018192836055662,10,[37],"[37, 37]"
29,0.29309553553513473,10,[6],[37]
28,0.16239238479905665,10,[10],"[1, 3]"
5,0.049618704415761834,10,[1],"[1, 5, 10]"
5,0.049618704415761834,10,[1],"[1, 5, 10]"
5,0.03852042416135099,10,[1],"[1, 3, 5]"
5,0.03852042416135099,10,[1],"[1, 3, 5]"
28,0.1638190246561267,10,[10],"[1, 3]"
5,0.06376167116420643,10,[1],"[1, 3, 10]"
5,0.0393750920799885,10,[1],"[1, 3, 5]"
5,0.0393750920799885,10,[1],"[1, 3, 5]"
28,0.1591013840121057,10,[10],"[3, 28]"
28,0.1591013840121057,10,[10],"[3, 28]"
28,0.16388104787851054,10,[10],"[1, 3]"
5,0.06322703836361307,10,[1],"[1, 3, 10]"
5,0.0296797052706867,10,[1],"[1, 1, 5]"
5,0.0296797052706867,10,[1],"[1, 1, 5]"
5,0.03294112058345278,10,[1],"[1, 5, 41]"
5,0.03294112058345278,10,[1],"[1, 5, 41]"
28,0.1638807968419911,10,[10],"[1, 3]"
5,0.0632246772654579,10,[1],"[1, 3, 10]"
5,0.029561727538407676,10,[1],"[1, 1, 5]"
5,0.029561727538407676,10,[1],"[1, 1, 5]"
5,0.029793531016969466,10,[1],"[1, 1, 1]"
5,0.023309235972199072,10,[1],"[1, 5, 5]"
5,0.023309235972199072,10,[1],"[1, 5, 5]"
5,0.023309235972199072,10,[1],"[1, 5, 5]"
5,0.023309235972199072,10,[1],"[1, 5, 5]"
5,0.023309235972199072,10,[1],"[1, 5, 5]"
5,0.023309235972199072,10,[1],"[1, 5, 5]"
28,0.16388058480162235,10,[10],"[1, 3]"
5,0.06321416465826887,10,[1],"[1, 3, 10]"
5,0.029299964821471364,10,[1],"[1, 1, 5]"
5,0.029299964821471364,10,[1],"[1, 1, 5]"
5,0.026962937416274372,10,[1],"[1, 1, 5]"
5,0.026962937416274372,10,[1],"[1, 1, 5]"
5,0.032440926640121354,10,[1],"[1, 1, 5]"
5,0.032440926640121354,10,[1],"[1, 1, 5]"
5,0.09219387081393682,10,[1],"[1, 5, 34]"
5,0.09219387081393682,10,[1],"[1, 5, 34]"
36,0.3440066049973559,10,[34],"[1, 36, 36]"
36,0.3440066049973559,10,[34],"[1, 36, 36]"
36,0.3440066049973559,10,[34],"[1, 36, 36]"
28,0.16388060333190765,10,[10],"[1, 3]"
5,0.06321628855270141,10,[1],"[1, 3, 10]"
5,0.029416209466421706,10,[1],"[1, 1, 5]"
5,0.029416209466421706,10,[1],"[1, 1, 5]"
5,0.029990611857315778,10,[1],"[1, 1, 5]"
5,0.029990611857315778,10,[1],"[1, 1, 5]"
5,0.06641541171030133,10,[1],"[1, 5, 56]"
5,0.06641541171030133,10,[1],"[1, 5, 56]"
36,0.2595680374756318,10,[56],"[1, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
28,0.16396757775873813,10,[10],"[1, 3]"
5,0.06571339234678165,10,[1],"[1, 3, 10]"
5,0.059114534750082826,10,[1],"[1, 5, 6]"
5,0.059114534750082826,10,[1],"[1, 5, 6]"
21,0.2101651446509759,10,[6],[1]
28,0.1638951505654953,10,[10],"[1, 3]"
5,0.0635728610690481,10,[1],"[1, 3, 10]"
5,0.03426232787515151,10,[1],"[1, 5, 37]"
5,0.03426232787515151,10,[1],"[1, 5, 37]"
5,0.06256188879060226,10,[37],"[37, 37]"
5,0.062278676834847654,10,[37],"[37, 37]"
5,0.06226889627494144,10,[37],"[37, 37]"
5,0.062278676834847654,10,[37],"[37, 37]"
5,0.06256188879060226,10,[37],"[37, 37]"
28,0.16389381365301298,10,[10],"[1, 3]"
5,0.06357284687777663,10,[1],"[1, 3, 10]"
5,0.034262327820246026,10,[1],"[1, 5, 37]"
5,0.034262327820246026,10,[1],"[1, 5, 37]"
5,0.06256188879060219,10,[37],"[37, 37]"
5,0.062278676834847654,10,[37],"[37, 37]"
5,0.06226889627494144,10,[37],"[37, 37]"
5,0.062278676834847654,10,[37],"[37, 37]"
5,0.06256188879060219,10,[37],"[37, 37]"
28,0.16386799510767655,10,[10],"[1, 3]"
5,0.06291557000283661,10,[1],"[1, 3, 10]"
5,0.02566878825390525,10,[1],"[1, 5, 5]"
5,0.02566878825390525,10,[1],"[1, 5, 5]"
5,0.02566878825390525,10,[1],"[1, 5, 5]"
28,0.1638806121042321,10,[10],"[1, 3]"
5,0.06322467572762541,10,[1],"[1, 3, 10]"
5,0.02956172753252295,10,[1],"[1, 1, 5]"
5,0.02956172753252295,10,[1],"[1, 1, 5]"
5,0.029793531016958672,10,[1],"[1, 1, 1]"
5,0.023309235972199062,10,[1],"[1, 5, 5]"
5,0.023309235972199062,10,[1],"[1, 5, 5]"
5,0.023309235972199062,10,[1],"[1, 5, 5]"
5,0.023309235972199062,10,[1],"[1, 5, 5]"
5,0.023309235972199062,10,[1],"[1, 5, 5]"
5,0.023309235972199062,10,[1],"[1, 5, 5]"
28,0.1638806047427449,10,[10],"[1, 3]"
5,0.06321627994145865,10,[1],"[1, 3, 10]"
5,0.029416209433453726,10,[1],"[1, 1, 5]"
5,0.029416209433453726,10,[1],"[1, 1, 5]"
5,0.029990611857254677,10,[1],"[1, 1, 5]"
5,0.029990611857254677,10,[1],"[1, 1, 5]"
5,0.06641541171030127,10,[1],"[1, 5, 56]"
5,0.06641541171030127,10,[1],"[1, 5, 56]"
36,0.2595680374756318,10,[56],"[1, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
36,0.25626985443970096,10,[56],"[36, 57]"
28,0.16389448888251462,10,[10],"[1, 3]"
5,0.06361837619482999,10,[1],"[1, 3, 10]"
5,0.03552710094823312,10,[1],"[1, 5, 41]"
5,0.03552710094823312,10,[1],"[1, 5, 41]"
28,0.16388105099946,10,[10],"[1, 3]"
5,0.06322942382354299,10,[1],"[1, 3, 10]"
5,0.029816276969503085,10,[1],"[1, 1, 5]"
5,0.029816276969503085,10,[1],"[1, 1, 5]"
5,0.036757198924932316,10,[1],"[1, 3, 5]"
5,0.036757198924932316,10,[1],"[1, 3, 5]"
28,0.15909984192478022,10,[10],"[3, 28]"
28,0.15909984192478022,10,[10],"[3, 28]"
28,0.16372686456708285,10,[10],"[1, 3]"
5,0.05955633655718995,10,[1],"[1, 10, 41]"
5,0.03248297508991515,10,[1],"[1, 1, 1]"
5,0.023406840169194993,10,[1],"[1, 5, 5]"
5,0.023406840169194993,10,[1],"[1, 5, 5]"
5,0.023406840169194993,10,[1],"[1, 5, 5]"
5,0.026733304645861194,10,[1],"[1, 1, 5]"
5,0.026733304645861194,10,[1],"[1, 1, 5]"
5,0.023046771599514973,10,[1],"[1, 5, 5]"
5,0.023046771599514973,10,[1],"[1, 5, 5]"
5,0.023046771599514973,10,[1],"[1, 5, 5]"
3,0.1702917237374674,11,"[10, 10, 16]","[1, 28, 28, 37]"
10,-0.3327622152108645,11,"[3, 28, 37]","[10, 16, 37, 37]"
37,0.040658111118806434,11,"[10, 37, 37]","[3, 5, 5, 28, 37, 37]"
37,-0.03766687408537211,11,"[5, 37, 37]","[5, 10, 37, 37]"
37,-0.045155554979740165,11,"[5, 37, 37]","[3, 5, 37, 37]"
37,0.06774773289566849,11,"[3, 37, 37]","[1, 5, 6, 7, 37, 37]"
37,0.021591709291381756,11,"[1, 37, 37]","[3, 5, 6, 37, 37, 37, 37]"
37,-0.029722351561410287,11,"[5, 37, 37]","[1, 10, 37, 37]"
1,0.19569342099432022,11,"[6, 37, 37, 37]","[3, 37, 37, 37, 37, 37, 37]"
6,-0.44028021126643735,11,"[1, 3]","[7, 37, 37, 37, 37]"
3,0.33967808717512665,11,"[6, 7, 37]","[1, 37, 37]"
7,-0.24613056984244341,11,[3],"[6, 37]"
37,0.04789938966687379,11,"[1, 37, 37]","[5, 6, 6, 37, 37, 37, 37]"
37,0.13857990868641273,11,"[6, 37, 37]","[1, 5, 37, 37, 37]"
37,0.023096430102976965,11,"[5, 37, 37]","[6, 6, 37, 37]"
37,0.11882232459116887,11,"[6, 37, 37]","[5, 5, 29, 37, 37]"
37,-0.01949868098622704,11,"[5, 37, 37]","[5, 6, 37, 37]"
37,-0.04686266421084657,11,"[5, 37, 37]","[1, 5, 37, 37]"
6,-0.5078223799058896,11,"[29, 37]","[37, 37]"
6,-0.4561375564597599,11,"[37, 37]","[37, 37, 37, 37]"
37,0.13857990868641273,11,"[6, 37, 37]","[1, 5, 37, 37, 37]"
37,0.04789938966687379,11,"[1, 37, 37]","[5, 6, 6, 37, 37, 37, 37]"
37,-0.04686266421084657,11,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.01949868098622704,11,"[5, 37, 37]","[5, 6, 37, 37]"
37,0.11882232459116887,11,"[6, 37, 37]","[5, 5, 29, 37, 37]"
37,0.023096430102976965,11,"[5, 37, 37]","[6, 6, 37, 37]"
6,-0.5078223799058896,11,"[29, 37]","[37, 37]"
16,-0.04076001878021219,11,[3],"[10, 10]"
10,-0.36193218836256913,11,"[1, 3, 28]","[1, 5, 5, 10, 16]"
1,0.02560533955928907,11,"[1, 5, 5, 10]","[3, 3, 5, 5, 28]"
1,0.0439125266705814,11,"[1, 3, 5, 5]","[5, 5, 7, 10, 10]"
3,0.2219309289317439,11,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.2750457284996612,11,[3],"[1, 10]"
10,-0.3437332124639066,11,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.11639824972040771,11,"[1, 3, 5, 10]","[3, 3, 5, 5, 7, 10, 28]"
1,0.05564399320950876,11,"[1, 3, 5, 5]","[3, 5, 7, 10, 10]"
3,0.21952923873759456,11,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.3695981621440415,11,"[3, 28, 28]","[1, 7]"
7,-0.27526757066653046,11,[3],"[1, 10]"
3,0.24326412946327838,11,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27268724233699254,11,[3],"[1, 10]"
10,-0.3424926168988065,11,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10823013386834603,11,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.014887922202119904,11,"[1, 1, 5, 5]","[3, 3, 5, 5, 5, 10]"
1,0.028712038069077062,11,"[1, 3, 5, 5]","[1, 5, 5, 7, 10]"
3,0.21700784916129798,11,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.3696786186368275,11,"[3, 28, 28]","[1, 7]"
7,-0.27537243437294384,11,[3],"[1, 10]"
3,0.2427424338177497,11,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727043995264605,11,[3],"[1, 10]"
10,-0.3425107060269356,11,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10797882500785733,11,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.021350142364931858,11,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.04466451306068743,11,"[1, 1, 1, 5]","[1, 5, 5, 5, 5, 5, 5, 5, 5]"
1,-0.06268219302043795,11,"[1, 5, 5, 5]","[1, 1, 5]"
1,-0.06268219302043795,11,"[1, 5, 5, 5]","[1, 1, 5]"
3,0.24273736386828412,11,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270444945756156,11,[3],"[1, 10]"
10,-0.34252131841355443,11,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10773989898986726,11,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.02345614264632124,11,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.045487643983213345,11,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.0035777574246205084,11,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 34]"
1,0.07393190679681873,11,"[1, 5, 5, 34]","[1, 5, 5, 36, 36, 36]"
34,-0.35756085434411977,11,"[1, 36, 36, 36]","[1, 5, 5]"
3,0.24272677969534134,11,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270465415501455,11,[3],"[1, 10]"
10,-0.3425192898049092,11,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.1078560091419402,11,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665274375487732,11,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788157344664,11,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423978665,11,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.27836340881899807,11,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,11,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,11,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,11,"[36, 36, 57]","[56, 56]"
3,0.2427962286446574,11,"[1, 7, 10]","[1, 1, 5, 10, 28]"
